state,district,migration_pressure_score,migration_pressure_category,score_climate,score_agriculture,score_poverty,score_demographics,rainfall_cv,drought_freq,flood_freq,yield_cv,production_std,mpi,headcount_ratio,marginal_worker_rate,worker_ratio,rainfall_cv_imp,drought_freq_imp,flood_freq_imp,yield_cv_imp,production_std_imp,mpi_imp,headcount_ratio_imp,marginal_worker_rate_imp,worker_ratio_imp
NAGALAND,Dimapur,0.176759,Low,0.18401014,0.000465669,0.193601209,0.425594356,0.129237446,0.166666667,0.083333333,0.822776266,49900.48977,0.07230191,16.017412,0.076534208,0.399539612,0.129237446,0.166666667,0.083333333,0.822776266,49900.48977,0.07230191,16.017412,0.076534208,0.399539612
TRIPURA,Dhalai,0.27865,Medium,0.302387428,0.001499763,0.397677802,0.486802061,0.140592696,0.166666667,0.166666667,2.597965483,13023.88262,0.14688392,33.013576,0.125775322,0.412000635,0.140592696,0.166666667,0.166666667,2.597965483,13023.88262,0.14688392,33.013576,0.125775322,0.412000635
DADRA & NAGAR HAVELI,Dadra & Nagar Haveli,0.317567,High,0.470409904,0.005942954,0.391047337,0.357836672,0.272941031,0.25,0.166666667,9.897045819,79865.37189,0.14020342,33.269704,0.078153322,0.457250174,0.272941031,0.25,0.166666667,9.897045819,79865.37189,0.14020342,33.269704,0.078153322,0.457250174
UTTARAKHAND,Uttarkashi,0.325978,High,0.569643646,0.000262326,0.29671528,0.349057154,0.384609158,0.166666667,0.25,,,0.10627218,25.310241,0.087580206,0.476469768,0.384609158,0.166666667,0.25,0.535798772,14551.45813,0.10627218,25.310241,0.087580206,0.476469768
JAMMU & KASHMIR,Samba,0.251097,Low,0.386167855,0.000502721,0.145509364,0.529565944,0.401750469,0.083333333,0.166666667,0.916825555,27692.44709,0.05061385,12.792979,0.057689293,0.29014293,0.401750469,0.083333333,0.166666667,0.916825555,27692.44709,0.05061385,12.792979,0.057689293,0.29014293
MEGHALAYA,East Garo Hills,0.394575,High,0.533476095,0.000221097,0.521554494,0.516097834,0.197858619,0.25,0.25,0.46621694,15202.82533,0.19178094,43.401644,0.132540883,0.396559479,0.197858619,0.25,0.25,0.46621694,15202.82533,0.19178094,43.401644,0.132540883,0.396559479
JAMMU & KASHMIR,Reasi,0.285088,Medium,0.386167855,0.000760901,0.29251139,0.510738289,0.401750469,0.083333333,0.166666667,1.360240367,18343.5755,0.10416688,25.068152,0.178935192,0.460064131,0.401750469,0.083333333,0.166666667,1.360240367,18343.5755,0.10416688,25.068152,0.178935192,0.460064131
ODISHA,Debagarh,0.32166,High,0.32387013,0.000558272,0.499099807,0.555939485,,,,,,0.1849107,41.277866,0.262469602,0.529358121,0.174164885,0.166666667,0.166666667,0.934800047,78805.29625,0.1849107,41.277866,0.262469602,0.529358121
JAMMU & KASHMIR,Ganderbal,0.258674,Medium,0.386167855,0.000882436,0.114956222,0.630371184,0.401750469,0.083333333,0.166666667,1.574148162,10392.04621,0.04076009,9.999264,0.161175474,0.339187617,0.401750469,0.083333333,0.166666667,1.574148162,10392.04621,0.04076009,9.999264,0.161175474,0.339187617
JAMMU & KASHMIR,Ramban,0.344279,High,0.386167855,0.000108893,0.469585001,0.611311213,0.401750469,0.083333333,0.166666667,0.283888184,12146.15895,0.17277106,39.076695,0.123931579,0.307395149,0.401750469,0.083333333,0.166666667,0.283888184,12146.15895,0.17277106,39.076695,0.123931579,0.307395149
SIKKIM,East District,0.198827,Low,0.379693734,0.000190348,0.053441677,0.350177541,,,,0.430703151,4449.250263,0.01822788,4.885825,0.100922834,0.492547156,0.26140347,0.166666667,0.166666667,0.430703151,4449.250263,0.01822788,4.885825,0.100922834,0.492547156
MANIPUR,Churachandpur,0.242642,Low,0.322497451,0.000726624,0.257580862,0.434605984,0.172019725,0.166666667,0.166666667,1.277797628,35758.54397,0.09371423,21.719839,0.119922814,0.447412482,0.172019725,0.166666667,0.166666667,1.277797628,35758.54397,0.09371423,21.719839,0.119922814,0.447412482
NAGALAND,Kohima,0.199586,Low,0.328878709,0.000558669,0.120822843,0.360887066,0.181992064,0.166666667,0.166666667,1.02105591,20081.31448,0.04105249,10.839421,0.057528695,0.428470678,0.181992064,0.166666667,0.166666667,1.02105591,20081.31448,0.04105249,10.839421,0.057528695,0.428470678
JAMMU & KASHMIR,Shupiyan,0.248218,Low,0.386167855,0.00045792,0.101059582,0.584530501,,,,,,0.03594972,8.790963,0.124027572,0.329511861,0.401750469,0.083333333,0.166666667,0.849388144,22793.0029,0.03594972,8.790963,0.124027572,0.329511861
UTTARAKHAND,Bageshwar,0.260783,Medium,0.371027783,0.000188044,0.231907559,0.485997435,0.247860716,0.166666667,0.166666667,0.425410125,5449.670118,0.07954594,20.49034,0.175272607,0.475717397,0.247860716,0.166666667,0.166666667,0.425410125,5449.670118,0.07954594,20.49034,0.175272607,0.475717397
UTTARAKHAND,Champawat,0.278949,Medium,0.362584819,0.000692034,0.279464054,0.546701956,0.364895974,0.083333333,0.166666667,1.258289889,9636.58598,0.09980288,23.904765,0.141992236,0.383465307,0.364895974,0.083333333,0.166666667,1.258289889,9636.58598,0.09980288,23.904765,0.141992236,0.383465307
MEGHALAYA,Ribhoi,0.304658,Medium,0.309481268,0.000225658,0.553546031,0.385975836,0.151678627,0.166666667,0.166666667,,,0.20930395,44.958809,0.060261165,0.411346778,0.151678627,0.166666667,0.166666667,0.469505528,18154.65899,0.20930395,44.958809,0.060261165,0.411346778
CHHATTISGARH,Bijapur,0.345413,High,0.334418627,0.000494536,0.584312263,0.547762748,,,,0.892690984,34903.41676,0.20586745,50.308468,0.255404929,0.52707362,0.190649596,0.166666667,0.166666667,0.892690984,34903.41676,0.20586745,50.308468,0.255404929,0.52707362
NAGALAND,Mon,0.341448,High,0.473888618,0.000689904,0.497979636,0.339462159,0.452016791,0.25,0.083333333,1.221823722,32222.65393,0.18360279,41.355178,0.170514665,0.590002398,0.452016791,0.25,0.083333333,1.221823722,32222.65393,0.18360279,41.355178,0.170514665,0.590002398
UTTARAKHAND,Rudraprayag,0.23036,Low,0.361495028,0.000262326,0.148975536,0.443514914,0.3631929,0.083333333,0.166666667,,,0.05165009,13.12542,0.140669047,0.46652496,0.3631929,0.083333333,0.166666667,0.535798772,14551.45813,0.05165009,13.12542,0.140669047,0.46652496
ANDAMAN & NICOBAR ISLANDS,South Andaman,0.187925,Low,0.311482952,0.054180112,0.037109595,0.373891188,0.154806767,0.166666667,0.166666667,,,0.01310353,3.365313,0.048752425,0.406610342,0.154806767,0.166666667,0.166666667,74.53615293,10824058.2,0.01310353,3.365313,0.048752425,0.406610342
MANIPUR,Bishnupur,0.275203,Medium,0.421624328,0.000850254,0.240601832,0.448477455,0.15329131,0.166666667,0.25,1.391782852,98753.33878,0.08128974,21.486627,0.141171614,0.463089567,0.15329131,0.166666667,0.25,1.391782852,98753.33878,0.08128974,21.486627,0.141171614,0.463089567
JAMMU & KASHMIR,Kishtwar,0.314097,Medium,0.386167855,0.000233931,0.347928639,0.612651563,,,,0.496931985,8787.129544,0.12622654,29.340421,0.165828623,0.359668135,0.401750469,0.083333333,0.166666667,0.496931985,8787.129544,0.12622654,29.340421,0.165828623,0.359668135
GUJARAT,The Dangs,0.395845,High,0.411044286,0.001079939,0.786064253,0.367953874,,,,,,0.29224457,64.7102,0.132370527,0.518009908,0.310396684,0.166666667,0.166666667,1.374627791,372842.9151,0.29224457,64.7102,0.132370527,0.518009908
ASSAM,Dima Hasao,0.302579,Medium,0.33189086,0.065049689,0.422009512,0.431017395,,,,108.138238,184700.3536,0.15911318,34.406412,0.078144996,0.397137813,0.186699316,0.166666667,0.166666667,108.138238,184700.3536,0.15911318,34.406412,0.078144996,0.397137813
PUDUCHERRY,Karaikal,0.203643,Low,0.172443023,0.226003592,0.074052978,0.455156948,0.241390421,0.083333333,0.083333333,374.9349304,967226.9301,0.02396694,6.942944,0.049739789,0.34112635,0.241390421,0.083333333,0.083333333,374.9349304,967226.9301,0.02396694,6.942944,0.049739789,0.34112635
NAGALAND,Tuensang,0.333606,High,0.49909063,0.000711128,0.407087749,0.379827282,0.447991501,0.166666667,0.166666667,1.261951194,28931.84177,0.14409025,34.980653,0.125312824,0.499267533,0.447991501,0.166666667,0.166666667,1.261951194,28931.84177,0.14409025,34.980653,0.125312824,0.499267533
NAGALAND,Mokokchung,0.21109,Low,0.387379899,0.000603409,0.110077619,0.31891264,0.143185521,0.25,0.166666667,1.087315685,25719.75749,0.03610598,10.138105,0.097733041,0.514160783,0.143185521,0.25,0.166666667,1.087315685,25719.75749,0.03610598,10.138105,0.097733041,0.514160783
DAMAN & DIU,Daman,0.204083,Low,0.46579582,0.000143756,0.072785399,0.152146859,,,,0.358403388,839.0645356,0.02651255,6.266086,0.019898207,0.55196602,0.569599272,0.166666667,0.083333333,0.358403388,839.0645356,0.02651255,6.266086,0.019898207,0.55196602
MANIPUR,Ukhrul,0.288633,Medium,0.421099279,0.000879309,0.33502163,0.381823088,0.152470787,0.166666667,0.25,1.563578598,14072.03248,0.11977187,28.595412,0.109810976,0.477880194,0.152470787,0.166666667,0.25,1.563578598,14072.03248,0.11977187,28.595412,0.109810976,0.477880194
ARUNACHAL PRADESH,Papum Pare,0.295895,Medium,0.432251619,0.000781864,0.296724683,0.468201226,,,,1.403736158,12444.90946,,,0.082770299,0.372491831,0.343538538,0.166666667,0.166666667,1.403736158,12444.90946,0.1070615,25.161809,0.082770299,0.372491831
NAGALAND,Wokha,0.200016,Low,0.302355377,0.000553513,0.161209769,0.358338076,0.140542609,0.166666667,0.166666667,1.00624194,24356.58905,0.05572634,14.219303,0.089573953,0.471387434,0.140542609,0.166666667,0.166666667,1.00624194,24356.58905,0.05572634,14.219303,0.089573953,0.471387434
NAGALAND,Phek,0.241577,Low,0.339471703,0.000693589,0.278496989,0.353095668,0.198546312,0.166666667,0.166666667,1.241371408,23019.60031,0.09566567,24.542649,0.101775814,0.491237195,0.198546312,0.166666667,0.166666667,1.241371408,23019.60031,0.09566567,24.542649,0.101775814,0.491237195
MIZORAM,Lunglei,0.229913,Low,0.416252593,0.000450886,0.120899096,0.359248718,0.144896607,0.166666667,0.25,0.861367821,6540.459059,0.04346209,10.393554,0.10084372,0.484996407,0.144896607,0.166666667,0.25,0.861367821,6540.459059,0.04346209,10.393554,0.10084372,0.484996407
ARUNACHAL PRADESH,Changlang,0.253436,Medium,0.301750174,0.000381643,0.348629293,0.403804832,0.269826362,0.083333333,0.166666667,0.74176469,9514.997644,0.12919264,28.884221,0.082313494,0.424797269,0.269826362,0.083333333,0.166666667,0.74176469,9514.997644,0.12919264,28.884221,0.082313494,0.424797269
SIKKIM,South District,0.204862,Low,0.379693734,0.000345432,0.0322168,0.425521359,,,,0.631359197,43904.63161,0.01149653,2.923435,0.162444671,0.509043241,0.26140347,0.166666667,0.166666667,0.631359197,43904.63161,0.01149653,2.923435,0.162444671,0.509043241
ARUNACHAL PRADESH,Lohit,0.305098,Medium,0.418878978,0.000410642,0.397981679,0.392613195,0.322640385,0.166666667,0.166666667,0.78233089,14802.87734,0.15468656,31.578489,0.069932613,0.418216379,0.322640385,0.166666667,0.166666667,0.78233089,14802.87734,0.15468656,31.578489,0.069932613,0.418216379
MANIPUR,Chandel,0.280009,Medium,0.420292365,0.000598492,0.296168263,0.391435027,0.151209778,0.166666667,0.25,1.062197158,37336.40901,0.10719104,25.052263,0.155948731,0.528762259,0.151209778,0.166666667,0.25,1.062197158,37336.40901,0.10719104,25.052263,0.155948731,0.528762259
MEGHALAYA,South Garo Hills,0.219672,Low,0.309481268,0.000218159,0.145630706,0.49927282,0.151678627,0.166666667,0.166666667,0.469505528,9590.425437,0.05029238,12.872542,0.103081484,0.372848371,0.151678627,0.166666667,0.166666667,0.469505528,9590.425437,0.05029238,12.872542,0.103081484,0.372848371
NCT OF DELHI,New Delhi,0.260011,Medium,0.379693734,0.000981564,0.317672751,0.316363159,,,,,,,,0.021619109,0.419291006,0.26140347,0.166666667,0.166666667,1.408736477,237089.6268,0.11379286,27.081936,0.021619109,0.419291006
JAMMU & KASHMIR,Kargil,0.296204,Medium,0.387114632,0.001145668,0.28326074,0.597412261,0.403230049,0.083333333,0.166666667,2.024687456,1925.612374,0.09557306,25.287529,0.162867005,0.36841096,0.403230049,0.083333333,0.166666667,2.024687456,1925.612374,0.09557306,25.287529,0.162867005,0.36841096
NAGALAND,Zunheboto,0.270179,Medium,0.415872752,0.000647331,0.235362529,0.437472793,0.144303009,0.166666667,0.25,1.163756979,23437.83899,0.07964882,20.998287,0.213730045,0.56456162,0.144303009,0.166666667,0.25,1.163756979,23437.83899,0.07964882,20.998287,0.213730045,0.56456162
MANIPUR,Tamenglong,0.308596,Medium,0.422550061,0.00088356,0.435766853,0.343603582,0.154738003,0.166666667,0.25,1.538396725,36204.27222,0.1593263,36.466322,0.104485571,0.502484874,0.154738003,0.166666667,0.25,1.538396725,36204.27222,0.1593263,36.466322,0.104485571,0.502484874
CHHATTISGARH,Narayanpur,0.410821,High,0.419596923,0.000500654,0.757521713,0.49637868,0.193532818,0.25,0.166666667,0.928744354,17154.92235,0.28131403,62.427897,0.207645544,0.50843227,0.193532818,0.25,0.166666667,0.928744354,17154.92235,0.28131403,62.427897,0.207645544,0.50843227
SIKKIM,West District,0.2094,Low,0.379693734,0.000236653,0.076017879,0.38295507,,,,0.505117467,6280.485089,0.02630542,6.798926,0.140161982,0.515615495,0.26140347,0.166666667,0.166666667,0.505117467,6280.485089,0.02630542,6.798926,0.140161982,0.515615495
JAMMU & KASHMIR,Leh(Ladakh),0.220727,Low,0.386167855,0.00045792,0.151522755,0.317153086,,,,,,,,0.134499989,0.562444283,0.401750469,0.083333333,0.166666667,0.849388144,22793.0029,0.05533849,12.813998,0.134499989,0.562444283
MIZORAM,Champhai,0.215952,Low,0.422009159,0.000483278,0.093554723,0.298258974,0.153892706,0.166666667,0.25,0.915781294,6203.502234,0.03175642,8.441352,0.057505269,0.479875939,0.153892706,0.166666667,0.25,0.915781294,6203.502234,0.03175642,8.441352,0.057505269,0.479875939
MIZORAM,Lawngtlai,0.307577,Medium,0.42150978,0.000639844,0.386820633,0.421224004,0.153112299,0.166666667,0.25,1.178434344,4818.226878,0.15230952,30.325825,0.063480754,0.386499737,0.153112299,0.166666667,0.25,1.178434344,4818.226878,0.15230952,30.325825,0.063480754,0.386499737
ARUNACHAL PRADESH,West Siang,0.246189,Low,0.438652059,0.000705802,0.16271193,0.345377593,0.527180238,0.166666667,0.083333333,1.280828977,9897.778134,0.05833487,13.953363,0.05501719,0.4380088,0.527180238,0.166666667,0.083333333,1.280828977,9897.778134,0.05833487,13.953363,0.05501719,0.4380088
ARUNACHAL PRADESH,Tirap,0.336829,High,0.55673537,0.000525071,0.369567143,0.32965416,0.364436692,0.166666667,0.25,0.989683221,3233.423909,0.13668732,30.657857,0.052752847,0.448037508,0.364436692,0.166666667,0.25,0.989683221,3233.423909,0.13668732,30.657857,0.052752847,0.448037508
ANDAMAN & NICOBAR ISLANDS,North  & Middle Andaman,0.23727,Low,0.311482952,0.05089022,0.186539431,0.459290311,,,,77.06793435,5329726.836,0.06429357,16.459806,0.071413014,0.365341818,0.154806767,0.166666667,0.166666667,77.06793435,5329726.836,0.06429357,16.459806,0.071413014,0.365341818
ARUNACHAL PRADESH,East Siang,0.260263,Medium,0.493476992,0.000786002,0.10723127,0.403609571,0.439218762,0.166666667,0.166666667,1.409190988,13427.72271,0.03719756,9.496287,0.066966356,0.405406495,0.439218762,0.166666667,0.166666667,1.409190988,13427.72271,0.03719756,9.496287,0.066966356,0.405406495
NAGALAND,Peren,0.24345,Low,0.316820175,0.000369412,0.282136363,0.412908979,,,,0.709913925,17398.48242,0.10047968,24.184251,0.260819794,0.644724267,0.163147537,0.166666667,0.166666667,0.709913925,17398.48242,0.10047968,24.184251,0.260819794,0.644724267
ARUNACHAL PRADESH,Kurung Kumey,0.339185,High,0.432251619,0.000651848,0.438578065,0.520593293,,,,1.198493919,4765.653318,0.16116661,36.5461,0.148486033,0.413180416,0.343538538,0.166666667,0.166666667,1.198493919,4765.653318,0.16116661,36.5461,0.148486033,0.413180416
MIZORAM,Mamit,0.275435,Medium,0.420339209,0.000416876,0.335615177,0.295385096,0.151282984,0.166666667,0.25,0.806407137,5405.226094,0.12822029,27.081936,0.036519846,0.455502293,0.151282984,0.166666667,0.25,0.806407137,5405.226094,0.12822029,27.081936,0.036519846,0.455502293
HIMACHAL PRADESH,Kinnaur,0.190966,Low,0.424054053,0.000255993,0.077625701,0.153846241,0.330727756,0.166666667,0.166666667,0.544788721,1150.942291,0.02612862,7.077966,0.112825573,0.668953056,0.330727756,0.166666667,0.166666667,0.544788721,1150.942291,0.02612862,7.077966,0.112825573,0.668953056
MIZORAM,Kolasib,0.194964,Low,0.310263685,0.000645118,0.110619704,0.390372839,0.152901353,0.166666667,0.166666667,1.180789969,9224.834828,0.04080039,9.329543,0.083080222,0.436805431,0.152901353,0.166666667,0.166666667,1.180789969,9224.834828,0.04080039,9.329543,0.083080222,0.436805431
ARUNACHAL PRADESH,West Kameng,0.277918,Medium,0.49670875,0.000160054,0.224083755,0.320057382,0.270629824,0.166666667,0.25,0.383824426,2012.814197,0.08028229,19.156046,0.092212944,0.506188428,0.270629824,0.166666667,0.25,0.383824426,2012.814197,0.08028229,19.156046,0.092212944,0.506188428
ARUNACHAL PRADESH,Upper Subansiri,0.226184,Low,0.212031399,0.000947327,0.33771882,0.448707671,0.173027794,0.166666667,0.083333333,1.688597419,5983.591857,0.1200439,28.95555,0.091709807,0.399889752,0.173027794,0.166666667,0.083333333,1.688597419,5983.591857,0.1200439,28.95555,0.091709807,0.399889752
ARUNACHAL PRADESH,Lower Subansiri,0.285902,Medium,0.48641842,0.000781926,0.167125591,0.491188656,0.384778103,0.083333333,0.25,1.411747176,7018.985574,0.05956795,14.393086,0.090726244,0.363748043,0.384778103,0.083333333,0.25,1.411747176,7018.985574,0.05956795,14.393086,0.090726244,0.363748043
ARUNACHAL PRADESH,East Kameng,0.319556,High,0.379603116,0.00018489,0.510726587,0.393116594,0.391491394,0.083333333,0.166666667,0.42184558,4292.550937,0.19087748,41.920054,0.058292032,0.402973694,0.391491394,0.083333333,0.166666667,0.42184558,4292.550937,0.19087748,41.920054,0.058292032,0.402973694
NAGALAND,Kiphire,0.266146,Medium,0.316820175,0.000306764,0.383131885,0.39599663,,,,0.613923844,11703.9632,0.13279098,33.468622,0.082819848,0.431855035,0.163147537,0.166666667,0.166666667,0.613923844,11703.9632,0.13279098,33.468622,0.082819848,0.431855035
MIZORAM,Serchhip,0.111912,Low,0.18401014,0.000988414,0.040831115,0.247023823,0.129237446,0.166666667,0.083333333,1.749691418,10993.45282,0.01415659,3.733545,0.039407426,0.498898933,0.129237446,0.166666667,0.083333333,1.749691418,10993.45282,0.01415659,3.733545,0.039407426,0.498898933
LAKSHADWEEP,Lakshadweep,0.182475,Low,0.23676104,0.000981564,0.019185486,0.630445195,0.168264305,0.083333333,0.166666667,,,0.00674756,1.835588,0.123291921,0.290865944,0.168264305,0.083333333,0.166666667,1.408736477,237089.6268,0.00674756,1.835588,0.123291921,0.290865944
MIZORAM,Saiha,0.255157,Medium,0.418464197,0.000898049,0.130751045,0.505215887,0.148352801,0.166666667,0.25,1.60752918,5321.318519,0.0457028,11.472239,0.084261321,0.34399194,0.148352801,0.166666667,0.25,1.60752918,5321.318519,0.0457028,11.472239,0.084261321,0.34399194
PUDUCHERRY,Yanam,0.27724,Medium,0.185088247,0.501171374,0.069559526,0.465175612,0.2611518,0.083333333,0.083333333,832.4618619,1337907.619,0.02401905,6.247021,0.024934383,0.301297954,0.2611518,0.083333333,0.083333333,832.4618619,1337907.619,0.02401905,6.247021,0.024934383,0.301297954
ARUNACHAL PRADESH,Lower Dibang Valley,0.235203,Low,0.304476558,0.000432304,0.296724683,0.362312482,0.143857494,0.166666667,0.166666667,0.823092934,11577.91399,0.1070615,25.161809,0.046172337,0.41283284,0.143857494,0.166666667,0.166666667,0.823092934,11577.91399,0.1070615,25.161809,0.046172337,0.41283284
DAMAN & DIU,Diu,0.243169,Low,0.46579582,1.07E-05,0.047052897,0.455831391,0.569599272,0.166666667,0.083333333,0.137865251,171.4256739,0.01602107,4.329436,0.019817951,0.3024542,0.569599272,0.166666667,0.083333333,0.137865251,171.4256739,0.01602107,4.329436,0.019817951,0.3024542
NAGALAND,Longleng,0.262393,Medium,0.316820175,0.000427314,0.394515128,0.351802712,,,,0.819665468,8229.679435,0.13859149,34.105198,0.190634657,0.605498772,0.163147537,0.166666667,0.166666667,0.819665468,8229.679435,0.13859149,34.105198,0.190634657,0.605498772
ARUNACHAL PRADESH,Tawang,0.284488,Medium,0.467078556,0.000194886,0.348407714,0.22573283,0.224325107,0.166666667,0.25,0.442152834,1776.340345,0.12448415,29.744389,0.082658023,0.571482882,0.224325107,0.166666667,0.25,0.442152834,1776.340345,0.12448415,29.744389,0.082658023,0.571482882
SIKKIM,North  District,0.203079,Low,0.379693734,8.30E-05,0.064274338,0.360648667,,,,0.257137331,964.7089917,0.0220863,5.807085,0.140543138,0.534420829,0.26140347,0.166666667,0.166666667,0.257137331,964.7089917,0.0220863,5.807085,0.140543138,0.534420829
PUDUCHERRY,Mahe,0.242507,Low,0.185088247,0.409046663,0.000917035,0.501566511,,,,678.8939096,1481624.457,0.00069688,0.195326,0.033432179,0.282236465,0.2611518,0.083333333,0.083333333,678.8939096,1481624.457,0.00069688,0.195326,0.033432179,0.282236465
ANDAMAN & NICOBAR ISLANDS,Nicobars,0.213096,Low,0.311482952,0.057470004,0.033598863,0.542064882,,,,72.00437151,16318389.57,0.01156062,3.12227,0.202866294,0.464822757,0.154806767,0.166666667,0.166666667,72.00437151,16318389.57,0.01156062,3.12227,0.202866294,0.464822757
ARUNACHAL PRADESH,Upper Siang,0.284217,Medium,0.5,0.000699164,0.242893075,0.322129143,0.623052006,0.166666667,0.083333333,1.27416698,6886.820406,0.08190559,21.719507,0.088335221,0.499546999,0.623052006,0.166666667,0.083333333,1.27416698,6886.820406,0.08190559,21.719507,0.088335221,0.499546999
HIMACHAL PRADESH,Lahul & Spiti,0.21279,Low,0.424054053,0.000737009,0.106284308,0.250770914,,,,1.338375396,6057.85255,0.03552708,9.668884,0.130053225,0.611297681,0.330727756,0.166666667,0.166666667,1.338375396,6057.85255,0.03552708,9.668884,0.130053225,0.611297681
ARUNACHAL PRADESH,Anjaw,0.219309,Low,0.304476558,0.000677884,0.282321524,0.279951332,0.143857494,0.166666667,0.166666667,1.246527122,1546.892547,0.09878317,24.534635,0.058440025,0.496102424,0.143857494,0.166666667,0.166666667,1.246527122,1546.892547,0.09878317,24.534635,0.058440025,0.496102424
ARUNACHAL PRADESH,Dibang Valley,0.253768,Medium,0.383438364,0.000557794,0.206400316,0.452167363,0.527714482,0,0.166666667,1.024782323,16525.66452,0.0706498,18.285175,0.128685657,0.444152924,0.527714482,0,0.166666667,1.024782323,16525.66452,0.0706498,18.285175,0.128685657,0.444152924
